,Company,Location,Date,Job_Title,Subspecialty,Years_Experience,Total_Comp
0,Unity Technologies,"San Francisco, CA ",10/17/20,M7,ML / AI,,"$345,000"
1,Microsoft,"Redmond, WA ",10/16/20,65,Site Reliability (SRE),,"$294,000"
2,Google,"San Francisco, CA ",10/16/20,L3,Distributed Systems (Back-End),,"$180,000"
3,Expedia,"Chicago, IL ",10/15/20,N,Full Stack,,"$239,000"
4,Apple,"Shanghai, SH, China ",10/15/20,ICT5,Internet Services,,"$470,000"
5,Google,"San Francisco, CA ",10/15/20,L3,DevOps,,"$800,000"
6,Infosys,"Bloomington, IL ",10/15/20,JL6,Testing (SDET),,"$140,000"
7,KLA,"Ann Arbor, MI ",10/15/20,L4,Full Stack,,"$150,000"
8,Amazon,"Seattle, WA ",10/15/20,L7,Full Stack,,"$690,000"
9,Apple,"Sunnyvale, CA ",10/15/20,L3,DevOps,,"$218,000"
10,Wayfair,"Boston, MA ",10/14/20,L3,Data,,"$219,000"
11,Comcast,"Austin, TX ",10/14/20,L4,API Development (Back-End),,"$150,000"
12,Amazon,"Sydney, NS, Australia ",10/14/20,L6 SDM,Distributed Systems (Back-End),,"$348,000"
13,Amazon,"Seattle, WA ",10/14/20,6,Distributed Systems (Back-End),,"$405,000"
14,Cisco,"San Jose, CA ",10/14/20,Grade 11,Networking,,"$300,000"
15,Expedia,"Bellevue, WA ",10/13/20,M,ML / AI,,"$220,000"
16,Apple,"Cupertino, CA ",10/13/20,M2,Networking,,"$580,000"
17,Coursera,"Mountain View, CA ",10/13/20,M5,Full Stack,,"$480,000"
18,Facebook,"Boston, MA ",10/13/20,M1,Production,,"$500,000"
19,Oracle,"Austin, TX ",10/13/20,M4,API Development (Back-End),,"$370,000"
20,Infosys,"Bengaluru, KA, India ",10/13/20,L6,Full Stack,,"$17,000"
21,Roku,"San Jose, CA ",10/13/20,"Senior Manager, Software Engineering",API Development (Back-End),,"$425,000"
22,Google,"Seattle, WA ",10/13/20,Manager (L6),Distributed Systems (Back-End),,"$452,000"
23,Microsoft,"Tallinn, HA, Estonia ",10/12/20,63,Distributed Systems (Back-End),,"$98,000"
24,VMware,"Bellevue, WA ",10/12/20,L8,Distributed Systems (Back-End),,"$618,000"
25,Twilio,"Denver, CO ",10/12/20,L6,Distributed Systems (Back-End),,"$300,000"
26,Microsoft,"Seattle, WA ",10/12/20,66,Site Reliability (SRE),,"$350,000"
27,Google,"San Diego, CA ",10/12/20,L3,Mobile (iOS + Android),,"$40,000"
28,Cisco,"Chicago, IL ",10/12/20,Grade 12,Sales,,"$300,000"
29,Facebook,"London, EN, United Kingdom ",10/12/20,D1,Mobile (iOS + Android),,"$1,150,000"
30,Walmart Labs,"Bangalore, KA, India ",10/11/20,L6,ML / AI,,"$270,000"
31,Amazon,"Bellevue, WA ",10/11/20,L6 SDM,Full Stack,,"$256,000"
32,Amazon,"Seattle, WA ",10/11/20,L6,Full Stack,,"$260,000"
33,Boeing,"Los Angeles, CA ",10/11/20,L6,iOS,,"$740,000"
34,Microsoft,"Seattle, WA ",10/10/20,64,Distributed Systems (Back-End),,"$279,000"
35,Amazon,"Bangalore, KA, India ",10/10/20,L7,Full Stack,,"$151,000"
36,Amazon,"Seattle, WA ",10/10/20,L6,Distributed Systems (Back-End),,"$350,000"
37,Google,"San Antonio, TX ",10/10/20,L3,Mobile (iOS + Android),,"$40,000"
38,LinkedIn,"Sunnyvale, CA", 10/9/20,L5,Distributed Systems (Back-End),,"$470,000"
39,Amazon,"Seattle, WA", 10/9/20,L6,Full Stack,,"$333,000"
40,Amazon,"Irvine, CA", 10/9/20,L6 SDM,Distributed Systems (Back-End),,"$275,000"
41,Amazon,"Usaquen, CU, Colombia", 10/9/20,L6,Android,,"$10,000"
42,Qualcomm,"Haifa, HA, Israel", 10/8/20,Principal Engineer,Modem,,"$370,000"
43,Intel,"Folsom, CA", 10/8/20,Grade 7,Power and Performance,,"$160,000"
44,Cloudflare,"San Francisco, CA", 10/8/20,M4,Data,,"$500,000"
45,Amazon,"Seattle, WA", 10/8/20,L8,Full Stack,,"$1,160,000"
46,Salesforce,"San Francisco, CA", 10/8/20,Director,ML / AI,,"$328,000"
47,Arm,"Oulu, OU, Finland", 10/8/20,Grade 7,Networking,,"$176,000"
48,IBM,"Markham, ON, Canada", 10/8/20,Band 8,Testing (SDET),,"$102,000"
49,Accenture,"San Jose, CA", 10/8/20,Senior Manager,Mobile (iOS + Android),,"$230,000"
50,Oracle,"Reston, VA", 10/8/20,M3,API Development (Back-End),,"$293,000"
51,Facebook,"Menlo Park, CA", 10/7/20,M1,Mobile (iOS + Android),,"$588,000"
52,Zillow,"Seattle, WA", 10/7/20,M4,Data,,"$450,000"
53,Apple Inc.,"Sunnyvale, CA", 10/6/20,M3,Full Stack,,"$555,000"
54,Amazon,"Seattle, WA", 10/6/20,L6,Distributed Systems (Back-End),,"$343,000"
55,Adobe,"San Jose, CA", 10/5/20,Engineering Manager 3,Full Stack,,"$285,000"
56,Samsung Electronics America,"Ridgefield Park, NJ", 10/5/20,Principal Engineer,Android,,"$336,000"
57,HashiCorp,"Vancouver, BC, Canada", 10/5/20,Manager,Full Stack,,"$228,000"
58,Grab,"Singapore, SG, Singapore", 10/4/20,G5,Full Stack,,"$125,000"
59,HashiCorp,"Vancouver, BC, Canada", 10/4/20,M3,DevOps,,"$214,000"
60,Facebook,"New York, NY", 10/3/20,M1,Distributed Systems (Back-End),,"$532,000"
61,Zillow,"Irvine, CA", 10/3/20,M5,Full Stack,,"$274,000"
62,Opendoor,"San Francisco, CA", 10/3/20,M3,Full Stack,,"$440,000"
63,Capital One,"Washington, DC", 10/3/20,Senior Manager,Distributed Systems (Back-End),,"$206,000"
64,Apple,"Cupertino, CA", 10/2/20,M3,Distributed Systems (Back-End),,"$700,000"
65,Zendesk,"Madison, WI", 10/2/20,ZEN5,Full Stack,,"$196,000"
66,zoox,"San Francisco, CA", 10/2/20,M1,ML / AI,,"$335,000"
67,Facebook,"New York, NY", 10/2/20,M1,Mobile (iOS + Android),,"$538,000"
68,Amazon,"Boston, MA", 10/2/20,L6 SDM,API Development (Back-End),,"$300,000"
69,Walmart,"Hoboken, NJ", 10/2/20,X8,Distributed Systems (Back-End),,"$633,000"
70,Evernote,"Seattle, WA", 10/1/20,E4,Mobile (iOS + Android),,"$260,000"
71,Amazon,"Seattle, WA", 10/1/20,L6,API Development (Back-End),,"$300,000"
72,Unity Technologies,"San Francisco, CA", 10/1/20,M7,Full Stack,,"$320,000"
73,Microsoft,"Redmond, WA", 10/1/20,66,Distributed Systems (Back-End),,"$383,000"
74,Microsoft,"Redmond, WA", 10/1/20,66,Distributed Systems (Back-End),,"$344,000"
75,Microsoft,"Bangalore, KA, India", 10/1/20,64,Distributed Systems (Back-End),,"$120,000"
76,Amazon,"Denver, CO", 9/30/20,L7,Distributed Systems (Back-End),,"$480,000"
77,General Motors,"Austin, TX", 9/30/20,L8,Distributed Systems (Back-End),,"$245,000"
78,JPMorgan Chase,"Jersey City, NJ", 9/30/20,603,Full Stack,,"$225,000"
79,ServiceNow,"Santa Clara, CA", 9/30/20,M4,Full Stack,,"$330,000"
80,Amazon,"Seattle, WA", 9/30/20,L6 SDM,Full Stack,,"$422,000"
81,Microsoft,"Seattle, WA", 9/29/20,66,Full Stack,,
82,,,,,,,
83,,,,,,,
84,,,,,,,
85,,,,,,,
86,,,,,,,
87,,,,,,,
88,,,,,,,
89,,,,,,,
90,,,,,,,
91,,,,,,,
92,,,,,,,
93,,,,,,,
94,,,,,,,
95,Microsoft,"Dublin, DN, Ireland", 9/26/20,65,Distributed Systems (Back-End),,"$200,000"
96,Amazon,"Seattle, WA", 9/25/20,L7,Full Stack,,"$800,000"
97,Uber,"San Francisco, CA", 9/25/20,L5A,Distributed Systems (Back-End),,"$433,000"
98,NetApp,"San Francisco, CA", 9/25/20,Senior Engineering Manager,Distributed Systems (Back-End),,"$310,000"
99,Walmart Labs,"Hoboken, NJ", 9/25/20,Director,management,,"$445,000"
100,Charter Communications,"Greenwood Village, CO", 9/25/20,P1,Mobile (iOS + Android),,"$170,000"
101,Google,"London, EN, United Kingdom", 9/25/20,Manager (L6),Android,,"$450,000"
102,Amazon,"Herndon, VA", 9/24/20,L6 SDM,API Development (Back-End),,"$330,000"
103,Cruise,"Seattle, WA", 9/24/20,Senior Engineering Manager,Security,,"$586,000"
104,Workday,"Dublin, DN, Ireland", 9/24/20,M3,Full Stack,,"$147,000"
105,Amazon,"Seattle, WA", 9/23/20,L6,Full Stack,,"$285,000"
106,Google,"Mountain View, CA", 9/23/20,Manager (L6),Mobile (iOS + Android),,"$520,000"
107,Microsoft,"Redmond, WA", 9/23/20,65,Distributed Systems (Back-End),,"$300,000"
108,Google,"Seattle, WA", 9/23/20,L5,Data,,"$367,000"
109,Coinbase,"San Francisco, CA", 9/22/20,M6,Distributed Systems (Back-End),,"$540,000"
110,TripAdvisor,"New York, NY", 9/22/20,L4,Site Reliability (SRE),,"$278,000"
111,Microsoft,"Redmond, WA", 9/22/20,65,Full Stack,,"$363,000"
112,Netflix,"Los Gatos, CA", 9/22/20,Engineering Manager,API Development (Back-End),,"$600,000"
113,Twilio,"San Francisco, CA", 9/22/20,L4,Full Stack,,"$328,000"
114,Amazon,"Seattle, WA", 9/21/20,L7,Distributed Systems (Back-End),,"$510,000"
115,Apple,"Cupertino, CA", 9/21/20,ICT4,ML / AI,,"$505,000"
116,EY,"San Francisco, CA", 9/20/20,M1,ML / AI,,"$172,000"
117,Google,"Sydney, NS, Australia", 9/20/20,L7,Full Stack,,"$350,000"
118,Apple,"Sunnyvale, CA", 9/19/20,M2,API Development (Back-End),,"$400,000"
119,Yelp,"San Francisco, CA", 9/18/20,M3,Distributed Systems (Back-End),,"$330,000"
120,Slalom,"Washington, DC", 9/18/20,Solution Architect,Production,,"$150,000"
121,bcg,"Seattle, WA", 9/18/20,L5,Full Stack,,"$250,000"
122,OfferUp,"Seattle, WA", 9/18/20,M2,Distributed Systems (Back-End),,"$630,000"
123,Box,"Redwood City, CA", 9/17/20,Sr Manager,Site Reliability (SRE),,"$236,000"
124,Amazon,"Seattle, WA", 9/17/20,L6 SDM,Full Stack,,"$357,000"
125,Oracle,"Bangalore, KA, India", 9/16/20,M3,API Development (Back-End),,"$53,000"
126,Amazon,"Seattle, WA", 9/16/20,L7,Networking,,"$430,000"
127,Wayfair,"Boston, MA", 9/16/20,L4,Networking,,"$323,000"
128,Microsoft,"Redmond, WA", 9/16/20,66,Web Development (Front-End),,"$350,000"
129,Cisco,"San Jose, CA", 9/16/20,Grade 10,Networking,,"$217,000"
130,Amazon,"Seattle, WA", 9/16/20,L5,iOS,,"$165,000"
131,Qualcomm,"San Diego, CA", 9/16/20,Senior Staff Eng,Testing (SDET),,"$370,000"
132,Zillow,"Seattle, WA", 9/16/20,M3,IT,,"$281,000"
133,PwC,"Miami, FL", 9/15/20,Manager,Full Stack,,"$164,000"
134,Dell,"Hopkinton, MA", 9/15/20,M11,Full Stack,,"$447,000"
135,IBM,"Costa Mesa, CA", 9/15/20,Band 7,Testing (SDET),,"$127,000"
136,Capital One,"New York, NY", 9/15/20,Director of Software Eng,Full Stack,,"$323,000"
137,PayPal,"Scottsdale, AZ", 9/15/20,T27,Site Reliability (SRE),,"$310,000"
138,Red Ventures,"Charlotte, NC", 9/15/20,Engineering Manager,Full Stack,,"$115,000"
139,General Motors,"Austin, TX", 9/14/20,L8,Distributed Systems (Back-End),,"$231,000"
140,Microsoft,"Redmond, WA", 9/14/20,64,Data,,"$235,000"
141,Twitter,"San Francisco, CA", 9/14/20,6,Testing (SDET),,"$314,000"
142,Google,"San Francisco, CA", 9/14/20,L2,Android,,"$150,000"
143,Morningstar,"Chicago, IL", 9/13/20,Director,Leader of a vertical,,"$225,000"
144,Netflix,"Los Gatos, CA", 9/13/20,Senior Software Engineer,Full Stack,,"$700,000"
145,Indeed,"Austin, TX", 9/13/20,L5,Full Stack,,"$440,000"
146,Apple,"Cupertino, CA", 9/13/20,M1,Distributed Systems (Back-End),,"$385,000"
147,OfferUp,"Seattle, WA", 9/13/20,5,API Development (Back-End),,"$210,000"
148,Compass,"New York, NY", 9/13/20,M5,Distributed Systems (Back-End),,"$385,000"
149,Cognizant,"Beaverton, OR", 9/12/20,Senior Manager,Data,,"$135,000"
150,Amazon,"Seattle, WA", 9/12/20,L7,API Development (Back-End),,"$430,000"
151,Amazon,"Seattle, WA", 9/12/20,l6,ML / AI,,"$400,000"
152,Cohesity,"San Jose, CA", 9/12/20,Director of Engineering,Distributed Systems (Back-End),,"$565,000"
153,Smartsheet,"Bellevue, WA", 9/12/20,L7,Distributed Systems (Back-End),,"$330,000"
154,SAP,"Tel Aviv, TA, Israel", 9/12/20,T3,Distributed Systems (Back-End),,"$150,000"
155,Booking.com,"Amsterdam, NH, Netherlands", 9/12/20,H,Full Stack,,"$223,000"
156,Expedia,"Gurgaon, HR, India", 9/11/20,M,Site Reliability (SRE),,"$100,000"
157,Starbucks,"Seattle, WA", 9/11/20,28,Full Stack,,"$199,000"
158,Amazon,"London, EN, United Kingdom", 9/11/20,L6 SDM,Distributed Systems (Back-End),,"$192,000"
159,Google,"Virginia Beach, VA", 9/11/20,L3,Mobile (iOS + Android),,"$150,000"
160,Gusto,"San Francisco, CA", 9/11/20,L4,Full Stack,,"$303,000"
161,Facebook,"Menlo Park, CA", 9/10/20,M1,Full Stack,,"$557,000"
162,Oracle,"Seattle, WA", 9/10/20,M3,Distributed Systems (Back-End),,"$365,000"
163,Google,"Sunnyvale, CA", 9/10/20,L7,Production,,"$567,000"
164,IBM,"Austin, TX", 9/10/20,Senior Engineer,ML / AI,,"$215,000"
165,Microsoft,"Redmond, WA", 9/10/20,66,Full Stack,,"$381,000"
166,Microsoft,"Seattle, W",| 9/9/20,64,Distributed Systems (Back-End),,"$350,000"
167,Microsoft,"Redmond, W",| 9/9/20,67,Data,,"$459,000"
168,LinkedIn,"Sunnyvale, C",| 9/9/20,L1,Full Stack,,"$440,000"
169,Microsoft,"Redmond, W",| 9/9/20,65,Site Reliability (SRE),,"$281,000"
170,Esri,"Redlands, C",| 9/8/20,L5,Full Stack,,"$250,000"
171,Epic Systems,"Madison, W",| 9/8/20,Software Developer,Full Stack,,"$121,000"
172,Amazon,"Seattle, W",| 9/8/20,L5 SDM,Networking,,"$300,000"
173,American Express,"New York, N",| 9/8/20,b45,Full Stack,,"$245,000"
174,Yahoo,"Sunnyvale, C",| 9/7/20,M6,DevOps,,"$370,000"
175,Indeed,"Austin, T",| 9/7/20,L5,Full Stack,,"$490,000"
176,Amazon,"Seattle, W",| 9/7/20,L6 SDM,Full Stack,,"$336,000"
177,Facebook,"Toronto, ON, Canad",| 9/7/20,L7 Product Manager,Distributed Systems (Back-End),,"$690,000"
178,Google,"San Diego, C",| 9/6/20,L5,Android,,"$510,000"
179,Mailchimp,"Atlanta, G",| 9/6/20,Software Engineering,Production,,"$250,000"
180,Amazon,"Bellevue, W",| 9/6/20,L6,Full Stack,,"$359,000"
181,Morgan Stanley,"New York, N",| 9/6/20,Executive Director,Mobile (iOS + Android),,"$220,000"
182,Zendesk,"Dublin, DN, Irelan",| 9/6/20,Engineering Manager,Management,,"$120,000"
183,Microsoft,"Redmond, W",| 9/6/20,66,Distributed Systems (Back-End),,"$392,000"
184,Amazon,"Bellevue, W",| 9/6/20,L6 SDM,ML / AI,,"$410,000"
185,Capital One,"Vienna, V",| 9/6/20,Senior Manager,Full Stack,,"$213,000"
186,Amazon,"Seattle, W",| 9/5/20,L7,Distributed Systems (Back-End),,"$670,000"
187,Tata Consultancy Services,"Santa Clara, C",| 9/5/20,C4,iOS,,"$103,000"
188,Microsoft,"Seattle, W",| 9/5/20,Senior Manager,Full Stack,,"$220,000"
189,Capital One,"New York, N",| 9/5/20,Director of Software Eng,Full Stack,,"$325,000"
190,Amadeus,"Waltham, M",| 9/5/20,8,SSP,,"$138,000"
191,LinkedIn,"Bangalore, KA, Indi",| 9/5/20,M3,Distributed Systems (Back-End),,"$160,000"
192,Cisco,"Boston, M",| 9/5/20,L12,API Development (Back-End),,"$320,000"
193,Microsoft,"Redmond, W",| 9/4/20,64,API Development (Back-End),,"$233,000"
194,Amazon,"Seattle, W",| 9/4/20,Senior SDM,Distributed Systems (Back-End),,"$550,000"
195,MITRE,"Bedford, M",| 9/4/20,L4,DevOps,,"$149,000"
196,Box,"Redwood City, C",| 9/4/20,L6,Full Stack,,"$325,000"
197,Red Hat,"Raleigh, N",| 9/4/20,L3,Full Stack,,"$270,000"
198,Amazon,"Toronto, ON, Canad",| 9/4/20,L6,API Development (Back-End),,"$210,000"
199,Argo AI,"Palo Alto, C",| 9/3/20,L6,Robotics,,"$500,000"
200,Ticketmaster,"Los Angeles, C",| 9/3/20,Senior Director,General,,"$350,000"
201,Facebook,"Seattle, W",| 9/3/20,M2,DevInfra,,"$1,733,000"
202,Autodesk,"San Francisco, C",| 9/3/20,Grade 14,DevOps,,"$329,000"
203,Microsoft,"Redmond, W",| 9/3/20,66,Data,,"$325,000"
204,Wells Fargo,"San Francisco, C",| 9/3/20,Associate Engineering Manager,API Development (Back-End),,"$185,000"
205,Accenture,"Houston, T",| 9/3/20,L8,AWS,,"$133,000"
206,Microsoft,"Redmond, W",| 9/2/20,65,Data,,"$310,000"
207,Amazon,"Seattle, W",| 9/2/20,L6 SDM,Retail,,"$256,000"
208,realtor.com,"Santa Clara, C",| 9/2/20,M3,Web Development (Front-End),,"$240,000"
209,Google,"San Francisco, C",| 9/2/20,L8,All,,"$690,000"
210,Accenture,"Sacramento, C",| 9/2/20,Manager,Data,,"$170,000"
211,Capital One,"Plano, T",| 9/2/20,Master Software Eng,Data,,"$164,000"
212,Riot Games,"Los Angeles, C",| 9/2/20,M3,Full Stack,,"$308,000"
213,Lyft,"Seattle, W",| 9/2/20,D1,Distributed Systems (Back-End),,"$1,000,000"
214,Criteo,"Paris, IL, Franc",| 9/2/20,L6,Site Reliability (SRE),,"$146,000"
215,Facebook,"London, EN, United Kingdo",| 9/2/20,M1,Distributed Systems (Back-End),,"$334,000"
216,Western Digital,"Irvine, C",| 9/2/20,109,Data,,"$230,000"
217,Affirm,"San Francisco, C",| 9/1/20,L7,Other,,"$310,000"
218,IBM,"San Francisco, C",| 9/1/20,Band 9,Distributed Systems (Back-End),,"$224,000"
219,Amazon,"Seattle, W",| 9/1/20,L7,Full Stack,,"$500,000"
220,Nordstrom,"Seattle, W",| 9/1/20,18,Data,,"$225,000"
221,Apple,"Cupertino, C",| 9/1/20,M2,Security,,"$485,000"
222,Microsoft,"Redmond, W",| 9/1/20,64,Distributed Systems (Back-End),,"$326,000"
223,Indeed,"Austin, T",| 9/1/20,L3,Full Stack,,"$260,000"
224,UBS,"New York, NY", 8/31/20,Associate Director,Data,,"$150,000"
225,Microsoft,"Redmond, WA", 8/31/20,67,Security,,"$425,000"
226,BlackRock,"San Francisco, CA", 8/31/20,L6,Testing (SDET),,"$190,000"
227,Oracle,"Redwood City, CA", 8/31/20,M4,Full Stack,,"$204,000"
228,Microsoft,"Redmond, WA", 8/31/20,66,API Development (Back-End),,"$336,000"
229,Uber,"San Francisco, CA", 8/31/20,L5B,Full Stack,,"$387,000"
230,Cognizant,"Phoenix, AZ", 8/31/20,Project Manager,Full Stack,,"$98,000"
231,Microchip,"Sunnyvale, CA", 8/31/20,Staff,Embedded,,"$206,000"
232,Expedia,"Seattle, WA", 8/30/20,M,Data,,"$220,000"
233,Dell,"Herzliyya, TA, Israel", 8/30/20,M1,API Development (Back-End),,"$113,000"
234,Salesforce,"San Francisco, CA", 8/30/20,Director,Security,,"$430,000"
235,Salesforce,"Petach Tikva, HM, Israel", 8/30/20,Manager,Distributed Systems (Back-End),,"$170,000"
236,Microsoft,"Redmond, WA", 8/30/20,66,Full Stack,,"$330,000"
237,Dell,"Austin, TX", 8/29/20,L6,DevOps,,"$165,000"
238,Compass,"New York, NY", 8/28/20,M5,Distributed Systems (Back-End),,"$448,000"
239,bytedance,"Shenzhen, GD, China", 8/28/20,3-2,API Development (Back-End),,"$420,000"
240,Cisco,"San Jose, CA", 8/28/20,G11,Distributed Systems (Back-End),,"$270,000"
241,HERE Technologies,"Berkeley, CA", 8/28/20,M2,Distributed Systems (Back-End),,"$290,000"
242,Microsoft,"Redmond, WA", 8/28/20,66,Distributed Systems (Back-End),,"$344,000"
243,Microsoft,"Redmond, WA", 8/28/20,66,Distributed Systems (Back-End),,"$336,000"
244,Google,"Sunnyvale, CA", 8/28/20,L5,Site Reliability (SRE),,"$368,000"
245,Amazon,"New York, NY", 8/28/20,L7,Full Stack,,"$635,000"
246,Skyscanner,"Singapore, SG, Singapore", 8/28/20,L5,ML / AI,,"$150,000"
247,Google,"Singapore, SG, Singapore", 8/28/20,L3,ML / AI,,"$140,000"
248,Lyft,"San Francisco, CA", 8/27/20,L6,Full Stack,,"$390,000"
249,Qualcomm,"Toronto, ON, Canada", 8/27/20,Senior Staff Eng,Embedded,,"$208,000"
250,Shopify,"Ottawa, ON, Canada", 8/26/20,L7,Web Development (Front-End),,"$132,000"
251,Booking.com,"Amsterdam, NY", 8/26/20,F,Mobile (iOS + Android),,"$110,000"
252,Netflix,"Los Gatos, CA", 8/25/20,Manager,Distributed Systems (Back-End),,"$610,000"
253,Facebook,"New York, NY", 8/25/20,M1,Mobile (iOS + Android),,"$672,000"
254,Capital One,"New York, NY", 8/25/20,Senior Director,Data,,"$392,000"
255,GitHub,"San Francisco, CA", 8/25/20,M4,Full Stack,,"$262,000"
256,Bloomberg,"New York, NY", 8/25/20,Senior Software Engineer,Full Stack,,"$277,000"
257,Indeed,"Austin, TX", 8/24/20,L3,Full Stack,,"$300,000"
258,Facebook,"Menlo Park, CA", 8/24/20,M1,Mobile (iOS + Android),,"$482,000"
259,Amazon,"Vancouver, BC, Canada", 8/24/20,L6,Distributed Systems (Back-End),,"$278,000"
260,Amazon,"Seattle, WA", 8/23/20,L7,Full Stack,,"$550,000"
261,VMware,"Palo Alto, CA", 8/23/20,Sr Director,DevOps,,"$842,000"
262,IBM,"Tel Aviv, TA, Israel", 8/23/20,Band 8,DevOps,,"$112,000"
263,Cognizant,"New York, NY", 8/22/20,Senior Manager,Full Stack,,"$130,000"
264,Amazon,"Seattle, WA", 8/22/20,L6,Full Stack,,"$360,000"
265,Microsoft,"Redmond, WA", 8/22/20,66,Full Stack,,"$320,000"
266,Wayfair,"Boston, MA", 8/22/20,L4,API Development (Back-End),,"$393,000"
267,Microsoft,"Redmond, WA", 8/22/20,65,Data,,"$301,000"
268,SAP,"Palo Alto, CA", 8/21/20,T4,Distributed Systems (Back-End),,"$282,000"
269,Amazon,"San Francisco, CA", 8/21/20,L6 SDM,Full Stack,,"$415,000"
270,PayPal,"Singapore, SG, Singapore", 8/21/20,T26,Distributed Systems (Back-End),,"$200,000"
271,Walmart Labs,"Sunnyvale, CA", 8/21/20,X6,Data,,"$275,000"
272,Amazon,"Seattle, WA", 8/21/20,L6 SDM,Distributed Systems (Back-End),,"$250,000"
273,Autodesk,"San Francisco, CA", 8/21/20,Sr. Principal Engineer/SW Architect,Full Stack,,"$302,000"
274,Facebook,"Menlo Park, CA", 8/21/20,M1,Distributed Systems (Back-End),,"$538,000"
275,Flatiron Health,"New York, NY", 8/21/20,E5,API Development (Back-End),,"$310,000"
276,SurveyMonkey,"Amsterdam, NH, Netherlands", 8/21/20,M4,Full Stack,,"$94,000"
277,Amazon,"San Francisco, CA", 8/21/20,3,Android,,"$259,000"
278,Coinbase,"San Francisco, CA", 8/20/20,L5,Full Stack,,"$350,000"
279,Microsoft,"Belgrade, SR, Serbia", 8/20/20,65,ML / AI,,"$200,000"
280,HERE Technologies,"San Francisco, CA", 8/19/20,11,ML / AI,,"$280,000"
281,Microsoft,"Bellevue, WA", 8/19/20,65,Web Development (Front-End),,"$297,000"
282,Expedia,"Chicago, IL", 8/19/20,M,Full Stack,,"$174,000"
283,Oracle,"San Francisco, CA", 8/19/20,M3,Mobile (iOS + Android),,"$200,000"
284,Yahoo,"Sunnyvale, CA", 8/19/20,Senior Engineering Manager,API Development (Back-End),,"$300,000"
285,Bloomberg,"New York, NY", 8/19/20,Manager,Distributed Systems (Back-End),,"$327,000"
286,Oracle,"Seattle, WA", 8/19/20,M3,Distributed Systems (Back-End),,"$340,000"
287,Apple,"Cupertino, CA", 8/19/20,M2,Security,,"$425,000"
288,Microsoft,"Redmond, WA", 8/19/20,65,Full Stack,,"$276,000"
289,Microsoft,"Redmond, WA", 8/19/20,66,Full Stack,,"$422,000"
290,IBM,"New York, NY", 8/19/20,B10,Distributed Systems (Back-End),,"$305,000"
291,Microsoft,"Seattle, WA", 8/19/20,61,ML / AI,,"$159,000"
292,Apple,"Cupertino, CA", 8/18/20,M1,Site Reliability (SRE),,"$420,000"
293,Microsoft,"Redmond, WA", 8/18/20,66,Distributed Systems (Back-End),,"$340,000"
294,Amazon,"Seattle, WA", 8/18/20,L6,Distributed Systems (Back-End),,"$312,000"
295,Glassdoor,"San Francisco, CA", 8/18/20,Senior Manager,Other,,"$303,000"
296,Deloitte,"Seattle, WA", 8/18/20,Director,Full Stack,,"$400,000"
297,Microsoft,"Seattle, WA", 8/18/20,66,Full Stack,,"$442,000"
298,Google,"Mountain View, CA", 8/18/20,L8,Mobile (iOS + Android),,"$1,950,000"
299,JPMorgan,"Houston, TX", 8/18/20,VP,Full Stack,,"$200,000"
300,Salesforce,"Seattle, WA", 8/18/20,7,Full Stack,,"$270,000"
301,Facebook,"Menlo Park, CA", 8/17/20,M1,Embedded Software / Consumer Electronics,,"$580,000"
302,Wayfair,"Boston, MA", 8/17/20,L3,API Development (Back-End),,"$210,000"
303,LinkedIn,"San Francisco, CA", 8/17/20,Director,Full Stack,,"$750,000"
304,Amazon,"Seattle, WA", 8/17/20,L6,API Development (Back-End),,"$350,000"
305,LinkedIn,"San Francisco, CA", 8/17/20,Director,ML / AI,,"$1,100,000"
306,Twilio,"Denver, CO", 8/17/20,L6,Full Stack,,"$375,000"
307,Amazon,"Bangalore, KA, India", 8/17/20,L7,Data,,"$160,000"
308,Salesforce,"San Francisco, CA", 8/16/20,Senior Manager,Full Stack,,"$350,000"
309,amazon,"Bengaluru, KA, India", 8/16/20,L6,Full Stack,,"$160,000"
310,Roku,"San Jose, CA", 8/15/20,Manager,Embedded,,"$355,000"
311,Facebook,"San Francisco, CA", 8/15/20,L5 Product Manager,ML / AI,,"$320,000"
312,Apple,"Cupertino, CA", 8/15/20,M1,Full Stack,,"$640,000"
313,Salesforce,"Brampton, ON, Canada", 8/14/20,Director,Distributed Systems (Back-End),,"$275,000"
314,Siemens,"Boston, MA", 8/14/20,Software Manager,Mobile,,"$150,000"
315,Google,"Los Angeles, CA", 8/14/20,L4,Full Stack,,"$144,000"
316,Google,"Mountain View, CA", 8/14/20,Manager (L6),Android,,"$580,000"
317,Autodesk,"San Francisco, CA", 8/14/20,Grade 12,Full Stack,,"$209,000"
318,Amazon,"Seattle, WA", 8/14/20,L6 SDM,Distributed Systems (Back-End),,"$500,000"
319,Facebook,"Menlo Park, CA", 8/13/20,M2,Full Stack,,"$1,185,000"
320,Apple,"Cupertino, CA", 8/13/20,ICT5,UI,,"$500,000"
321,Amazon,"Seattle, WA", 8/13/20,L5,Networking,,"$300,000"
322,Coinbase,"San Francisco, CA", 8/13/20,l6,Enterprise,,"$570,000"
323,Amazon,"Washington, DC", 8/13/20,L6 SDM,Full Stack,,"$364,000"
324,Dell,"Round Rock, TX", 8/13/20,M11,Full Stack,,"$331,000"
325,Disney,"Boston, MA", 8/13/20,Senior Software Engineer,Web Development (Front-End),,"$271,000"
